species,wavelength_air_nm,A_ki_s_1,acc_A,E_i_cm1,E_k_cm1,g_i,g_k,lower_term,upper_term,transition,source,notes,nist_wavelength_source,wavenumber_cm1,relative_intensity,transition_type,tp_ref,line_ref
Ar I,483.6697,102000.0,C,104102.099,124771.59,3.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1,3s2.3p5.(2P*<3/2>).9s 2[3/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1 -> 3s2.3p5.(2P*<3/2>).9s 2[3/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),20669.49,,,T1164n,
Ar I,487.62607,780000.0,D,104102.099,124603.89,3.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1,3s2.3p5.(2P*<3/2>).7d 2[3/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1 -> 3s2.3p5.(2P*<3/2>).7d 2[3/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),20501.791,,,T1218n,
Ar I,488.629,120000.0,E,105462.7596,125922.47,7.0,9.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3,3s2.3p5.(2P*<3/2>).10d 2[7/2]* J=4,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3 -> 3s2.3p5.(2P*<3/2>).10d 2[7/2]* J=4,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),20459.71,,,T1164n,
Ar I,488.79471,1300000.0,D,104102.099,124554.874,3.0,3.0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1,3s2.3p5.(2P*<3/2>).7d 2[1/2]* J=1,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1 -> 3s2.3p5.(2P*<3/2>).7d 2[1/2]* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),20452.775,,,T1218n,
Ar I,489.46909,1800000.0,D,104102.099,124526.695,3.0,1.0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1,3s2.3p5.(2P*<3/2>).7d 2[1/2]* J=0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1 -> 3s2.3p5.(2P*<3/2>).7d 2[1/2]* J=0,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),20424.596,,,T1218n,
Ar I,492.1034,59000.0,E,105617.27,125932.53,5.0,7.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2,3s2.3p5.(2P*<3/2>).10d 2[7/2]* J=3,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2 -> 3s2.3p5.(2P*<3/2>).10d 2[7/2]* J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),20315.26,,,T1164n,
Ar I,493.772,36000.0,E,105462.7596,125709.37,7.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3,3s2.3p5.(2P*<3/2>).11s 2[3/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3 -> 3s2.3p5.(2P*<3/2>).11s 2[3/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),20246.61,,,T1164n,
Ar I,495.675,180000.0,E,105462.7596,125631.64,7.0,9.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3,3s2.3p5.(2P*<3/2>).9d 2[7/2]* J=4,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3 -> 3s2.3p5.(2P*<3/2>).9d 2[7/2]* J=4,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),20168.88,,,T1164n,
Ar I,498.9943,110000.0,E,105617.27,125651.99,5.0,7.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2,3s2.3p5.(2P*<3/2>).9d 2[7/2]* J=3,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2 -> 3s2.3p5.(2P*<3/2>).9d 2[7/2]* J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),20034.72,,,T1164n,
Ar I,503.2024,82000.0,E,105462.7596,125329.94,7.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3,3s2.3p5.(2P*<3/2>).10s 2[3/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3 -> 3s2.3p5.(2P*<3/2>).10s 2[3/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),19867.18,,,T1164n,
Ar I,504.8811,460000.0,D,104102.099,123903.22,3.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1,3s2.3p5.(2P*<3/2>).8s 2[3/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1 -> 3s2.3p5.(2P*<3/2>).8s 2[3/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),19801.121,,,T1218n,
Ar I,505.4176,450000.0,D,104102.099,123882.203,3.0,3.0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1,3s2.3p5.(2P*<1/2>).7s 2[1/2]* J=1,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1 -> 3s2.3p5.(2P*<1/2>).7s 2[1/2]* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),19780.104,,,T1218n,
Ar I,505.6529,570000.0,D,104102.099,123873.0,3.0,1.0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1,3s2.3p5.(2P*<1/2>).7s 2[1/2]* J=0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1 -> 3s2.3p5.(2P*<1/2>).7s 2[1/2]* J=0,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),19770.901,,,T1218n,
Ar I,506.0079,370000.0,E,105462.7596,125219.788,7.0,9.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3,3s2.3p5.(2P*<3/2>).8d 2[7/2]* J=4,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3 -> 3s2.3p5.(2P*<3/2>).8d 2[7/2]* J=4,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),19757.028,,,T1164n,
Ar I,507.0977,260000.0,E,105617.27,125331.84,5.0,3.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2,3s2.3p5.(2P*<3/2>).10s 2[3/2]* J=1,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2 -> 3s2.3p5.(2P*<3/2>).10s 2[3/2]* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),19714.57,,,T1164n,
Ar I,507.3076,59000.0,D,104102.099,123808.513,3.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1,3s2.3p5.(2P*<3/2>).6d 2[3/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1 -> 3s2.3p5.(2P*<3/2>).6d 2[3/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),19706.414,,,T1164n,
Ar I,507.8033,47000.0,E,105462.7596,125149.937,7.0,7.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3,3s2.3p5.(2P*<1/2>).6d 2[5/2]* J=3,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3 -> 3s2.3p5.(2P*<1/2>).6d 2[5/2]* J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),19687.177,,,T1164n,
Ar I,508.7084,160000.0,E,105617.27,125269.42,5.0,7.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2,3s2.3p5.(2P*<3/2>).8d 2[7/2]* J=3,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2 -> 3s2.3p5.(2P*<3/2>).8d 2[7/2]* J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),19652.15,,,T1164n,
Ar I,510.4729,87000.0,E,106087.2598,125671.48,3.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=1,3s2.3p5.(2P*<3/2>).9d 2[5/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=1 -> 3s2.3p5.(2P*<3/2>).9d 2[5/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),19584.22,,,T1164n,
Ar I,511.8202,270000.0,D+,105617.27,125149.937,5.0,7.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2,3s2.3p5.(2P*<1/2>).6d 2[5/2]* J=3,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2 -> 3s2.3p5.(2P*<1/2>).6d 2[5/2]* J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),19532.667,,,T1218n,
Ar I,512.7801,33000.0,D,105617.27,125113.376,5.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2,3s2.3p5.(2P*<1/2>).6d 2[5/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2 -> 3s2.3p5.(2P*<1/2>).6d 2[5/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),19496.106,,,T1218n,
Ar I,515.1391,2390000.0,C,104102.099,123508.927,3.0,1.0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1,3s2.3p5.(2P*<3/2>).6d 2[1/2]* J=0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1 -> 3s2.3p5.(2P*<3/2>).6d 2[1/2]* J=0,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T1218n; line_ref=L2634,obs_wl_air(nm),19406.83,5.0,,T1218n,L2634
Ar I,515.23031,110000.0,D,104102.099,123505.4896,3.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1,3s2.3p5.(2P*<1/2>).5d 2[5/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1 -> 3s2.3p5.(2P*<1/2>).5d 2[5/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),19403.3906,,,T1218n,
Ar I,516.2285,1900000.0,C,104102.099,123467.9733,3.0,3.0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1,3s2.3p5.(2P*<3/2>).6d 2[1/2]* J=1,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1 -> 3s2.3p5.(2P*<3/2>).6d 2[1/2]* J=1,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T1218n; line_ref=L2634,obs_wl_air(nm),19365.87,15.0,,T1218n,L2634
Ar I,517.7536,240000.0,D,105462.7596,124771.59,7.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3,3s2.3p5.(2P*<3/2>).9s 2[3/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3 -> 3s2.3p5.(2P*<3/2>).9s 2[3/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),19308.83,,,T1218n,
Ar I,518.7746,1380000.0,C,104102.099,123372.9253,3.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1,3s2.3p5.(2P*<1/2>).5d 2[3/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1 -> 3s2.3p5.(2P*<1/2>).5d 2[3/2]* J=2,NIST ASD live refresh,"wavelength=obs_wl_air(nm); tp_ref=T1218n,T1164n; line_ref=L2634",obs_wl_air(nm),19270.83,20.0,,"T1218n,T1164n",L2634
Ar I,519.2733,12000.0,D,105462.7596,124715.081,7.0,7.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3,3s2.3p5.(2P*<3/2>).7d 2[5/2]* J=3,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3 -> 3s2.3p5.(2P*<3/2>).7d 2[5/2]* J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),19252.321,,,T1218n,
Ar I,519.4052,780000.0,D,106087.2598,125334.69,3.0,1.0,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=1,3s2.3p5.(2P*<1/2>).8s 2[1/2]* J=0,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=1 -> 3s2.3p5.(2P*<1/2>).8s 2[1/2]* J=0,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),19247.43,,,T1218n,
Ar I,521.0486,110000.0,D,105462.7596,124649.485,7.0,7.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3,3s2.3p5.(2P*<3/2>).7d 2[7/2]* J=3,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3 -> 3s2.3p5.(2P*<3/2>).7d 2[7/2]* J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),19186.725,,,T1164n,
Ar I,521.4774,210000.0,D,105617.27,124788.22,5.0,3.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2,3s2.3p5.(2P*<3/2>).7d 2[3/2]* J=1,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2 -> 3s2.3p5.(2P*<3/2>).7d 2[3/2]* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),19170.95,,,T1164n,
Ar I,521.63,130000.0,D,105617.27,124782.61,5.0,3.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2,3s2.3p5.(2P*<3/2>).9s 2[3/2]* J=1,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2 -> 3s2.3p5.(2P*<3/2>).9s 2[3/2]* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),19165.34,,,T1164n,
Ar I,522.1271,880000.0,D,105462.7596,124609.856,7.0,9.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3,3s2.3p5.(2P*<3/2>).7d 2[7/2]* J=4,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3 -> 3s2.3p5.(2P*<3/2>).7d 2[7/2]* J=4,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T1164n; line_ref=L2634,obs_wl_air(nm),19147.09,7.0,,T1164n,L2634
Ar I,524.1093,130000.0,D,105617.27,124691.951,5.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2,3s2.3p5.(2P*<3/2>).7d 2[5/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2 -> 3s2.3p5.(2P*<3/2>).7d 2[5/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),19074.681,,,T1164n,
Ar I,524.6198,120000.0,E,106237.5518,125293.67,5.0,7.0,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=2,3s2.3p5.(2P*<3/2>).8d 2[5/2]* J=3,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=2 -> 3s2.3p5.(2P*<3/2>).8d 2[5/2]* J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),19056.12,,,T1164n,
Ar I,524.9165,79000.0,E,106237.5518,125282.9,5.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=2,3s2.3p5.(2P*<3/2>).8d 2[3/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=2 -> 3s2.3p5.(2P*<3/2>).8d 2[3/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),19045.35,,,T1164n,
Ar I,525.2787,540000.0,D,105617.27,124649.485,5.0,7.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2,3s2.3p5.(2P*<3/2>).7d 2[7/2]* J=3,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2 -> 3s2.3p5.(2P*<3/2>).7d 2[7/2]* J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),19032.215,,,T1164n,
Ar I,525.4471,360000.0,E,106087.2598,125113.376,3.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=1,3s2.3p5.(2P*<1/2>).6d 2[5/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=1 -> 3s2.3p5.(2P*<1/2>).6d 2[5/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),19026.116,,,T1164n,
Ar I,528.6069,96000.0,E,106237.5518,125149.937,5.0,7.0,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=2,3s2.3p5.(2P*<1/2>).6d 2[5/2]* J=3,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=2 -> 3s2.3p5.(2P*<1/2>).6d 2[5/2]* J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),18912.385,,,T1164n,
Ar I,529.0015,90000.0,E,106237.5518,125135.831,5.0,3.0,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=2,3s2.3p5.(2P*<3/2>).8d 2[1/2]* J=1,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=2 -> 3s2.3p5.(2P*<3/2>).8d 2[1/2]* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),18898.279,,,T1164n,
Ar I,530.9513,120000.0,E,106237.5518,125066.432,5.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=2,3s2.3p5.(2P*<1/2>).6d 2[3/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=2 -> 3s2.3p5.(2P*<1/2>).6d 2[3/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),18828.88,,,T1164n,
Ar I,531.7715,260000.0,E,107289.7001,126089.54,5.0,7.0,3s2.3p5.(2P*<1/2>).4p 2[3/2] J=2,3s2.3p5.(2P*<1/2>).7d 2[5/2]* J=3,3s2.3p5.(2P*<1/2>).4p 2[3/2] J=2 -> 3s2.3p5.(2P*<1/2>).7d 2[5/2]* J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),18799.84,,,T1164n,
Ar I,537.3494,270000.0,D,106087.2598,124691.951,3.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=1,3s2.3p5.(2P*<3/2>).7d 2[5/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=1 -> 3s2.3p5.(2P*<3/2>).7d 2[5/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),18604.691,,,T1164n,
Ar I,539.3979,96000.0,D,106237.5518,124771.59,5.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=2,3s2.3p5.(2P*<3/2>).9s 2[3/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=2 -> 3s2.3p5.(2P*<3/2>).9s 2[3/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),18534.04,,,T1164n,
Ar I,541.0475,200000.0,D,106237.5518,124715.081,5.0,7.0,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=2,3s2.3p5.(2P*<3/2>).7d 2[5/2]* J=3,3s2.3p5.(2P*<3/2>).4p 2[3/2] J=2 -> 3s2.3p5.(2P*<3/2>).7d 2[5/2]* J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),18477.529,,,T1164n,
Ar I,542.1352,600000.0,D,105462.7596,123903.22,7.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3,3s2.3p5.(2P*<3/2>).8s 2[3/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3 -> 3s2.3p5.(2P*<3/2>).8s 2[3/2]* J=2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T1164n; line_ref=L2634,obs_wl_air(nm),18440.46,5.0,,T1164n,L2634
Ar I,543.99888,190000.0,D+,104102.099,122479.382,3.0,3.0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1,3s2.3p5.(2P*<3/2>).7s 2[3/2]* J=1,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1 -> 3s2.3p5.(2P*<3/2>).7s 2[3/2]* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),18377.283,,,T1218n,
Ar I,544.2246,93000.0,D,105462.7596,123832.419,7.0,7.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3,3s2.3p5.(2P*<3/2>).6d 2[5/2]* J=3,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3 -> 3s2.3p5.(2P*<3/2>).6d 2[5/2]* J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),18369.659,,,T1164n,
Ar I,545.1652,470000.0,D+,104102.099,122440.0672,3.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1,3s2.3p5.(2P*<3/2>).7s 2[3/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=1 -> 3s2.3p5.(2P*<3/2>).7s 2[3/2]* J=2,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T1218n; line_ref=L2634,obs_wl_air(nm),18337.97,10.0,,T1218n,L2634
Ar I,545.7416,360000.0,D,105617.27,123935.87,5.0,3.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2,3s2.3p5.(2P*<3/2>).8s 2[3/2]* J=1,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2 -> 3s2.3p5.(2P*<3/2>).8s 2[3/2]* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),18318.6,,,T1218n,
Ar I,545.96506,38000.0,D,105462.7596,123773.8614,7.0,7.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3,3s2.3p5.(2P*<3/2>).6d 2[7/2]* J=3,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3 -> 3s2.3p5.(2P*<3/2>).6d 2[7/2]* J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),18311.1018,,,T1218n,
Ar I,546.716,76000.0,D,105617.27,123903.22,5.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2,3s2.3p5.(2P*<3/2>).8s 2[3/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2 -> 3s2.3p5.(2P*<3/2>).8s 2[3/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),18285.95,,,T1218n,
Ar I,547.3451,200000.0,D,105617.27,123882.203,5.0,3.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2,3s2.3p5.(2P*<1/2>).7s 2[1/2]* J=1,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2 -> 3s2.3p5.(2P*<1/2>).7s 2[1/2]* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),18264.933,,,T1218n,
Ar I,549.012,85000.0,D,105617.27,123826.75,5.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2,3s2.3p5.(2P*<3/2>).6d 2[5/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2 -> 3s2.3p5.(2P*<3/2>).6d 2[5/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),18209.48,,,T1164n,
Ar I,549.208,560000.0,E,107131.7086,125334.69,3.0,1.0,3s2.3p5.(2P*<1/2>).4p 2[3/2] J=1,3s2.3p5.(2P*<1/2>).8s 2[1/2]* J=0,3s2.3p5.(2P*<1/2>).4p 2[3/2] J=1 -> 3s2.3p5.(2P*<1/2>).8s 2[1/2]* J=0,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),18202.98,,,T1164n,
Ar I,549.5874,1690000.0,C,105462.7596,123653.177,7.0,9.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3,3s2.3p5.(2P*<3/2>).6d 2[7/2]* J=4,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3 -> 3s2.3p5.(2P*<3/2>).6d 2[7/2]* J=4,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T1218n; line_ref=L2634,obs_wl_air(nm),18190.41,25.0,,T1218n,L2634
Ar I,550.6113,360000.0,D+,105617.27,123773.8614,5.0,7.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2,3s2.3p5.(2P*<3/2>).6d 2[7/2]* J=3,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=2 -> 3s2.3p5.(2P*<3/2>).6d 2[7/2]* J=3,NIST ASD live refresh,wavelength=obs_wl_air(nm); tp_ref=T1218n; line_ref=L2634,obs_wl_air(nm),18156.59,5.0,,T1218n,L2634
Ar I,552.49567,170000.0,D+,105462.7596,123557.4227,7.0,7.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3,3s2.3p5.(2P*<1/2>).5d 2[5/2]* J=3,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3 -> 3s2.3p5.(2P*<1/2>).5d 2[5/2]* J=3,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),18094.6631,,,T1218n,
Ar I,552.8961,120000.0,E,107054.272,125135.831,1.0,3.0,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=0,3s2.3p5.(2P*<3/2>).8d 2[1/2]* J=1,3s2.3p5.(2P*<3/2>).4p 2[1/2] J=0 -> 3s2.3p5.(2P*<3/2>).8d 2[1/2]* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1164n,ritz_wl_air(nm),18081.559,,,T1164n,
Ar I,553.4479,270000.0,D+,107289.7001,125353.23,5.0,3.0,3s2.3p5.(2P*<1/2>).4p 2[3/2] J=2,3s2.3p5.(2P*<1/2>).8s 2[1/2]* J=1,3s2.3p5.(2P*<1/2>).4p 2[3/2] J=2 -> 3s2.3p5.(2P*<1/2>).8s 2[1/2]* J=1,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),18063.53,,,T1218n,
Ar I,554.08596,41000.0,D,105462.7596,123505.4896,7.0,5.0,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3,3s2.3p5.(2P*<1/2>).5d 2[5/2]* J=2,3s2.3p5.(2P*<3/2>).4p 2[5/2] J=3 -> 3s2.3p5.(2P*<1/2>).5d 2[5/2]* J=2,NIST ASD live refresh,wavelength=ritz_wl_air(nm); tp_ref=T1218n,ritz_wl_air(nm),18042.73,,,T1218n,
